# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2022-07-23
# NFiles = 288, max geo IngestTime = 2022-07-24 07:03:09.398388
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2022204.0050.061.2022204070120.hdf,2022-07-23 00:50,61,120180,N,-28.9532009279748,28.9523335840243,7.98636072710982,-55.0807450540297,-28.8642949817992,-49.9034622152487,-55.1578142697036,-31.8526994530435,10.9557762668641,7.96959981152744,25.6531425648363,29.1111357679717
MOD03.A2022204.0055.061.2022204070117.hdf,2022-07-23 00:55,61,120180,N,-31.825813934651,46.8854850269767,25.5993523978269,-63.0149409686977,-31.5522561345971,-55.0623961522226,-63.1966753140474,-33.8766937106968,28.8923436928688,25.5858327392345,42.7141740479915,47.1650348364862
MOD03.A2022204.0100.061.2022204070130.hdf,2022-07-23 01:00,61,120180,B,-33.8347854341283,64.7925974411042,42.6995507916363,-77.7164759067723,-33.3427091725942,-62.9773392160209,-78.0688205492701,-34.224973994818,46.8120978367193,42.6907822054073,58.4437031148616,65.1252718600404
MOD03.A2022204.0105.061.2022204070402.hdf,2022-07-23 01:05,61,120180,D,-23.3480264522437,82.7211711579682,58.5173666709894,-111.643970612855,-33.3479280769171,-77.6361497808436,-111.968781986599,-22.5190481861206,64.6505020946255,58.5140239930937,69.7124055294509,82.7471807437373
MOD03.A2022204.0110.061.2022204070753.hdf,2022-07-23 01:10,61,120180,D,180,89.9887218251838,68.5040732176917,-180,-21.0242348034751,-111.442444802763,-164.03396770436,122.069227579308,82.1328610807056,69.9849376336385,68.1689358688025,78.6534908106599
MOD03.A2022204.0115.061.2022204070256.hdf,2022-07-23 01:15,61,120180,D,-164.412447712793,79.3967064550141,55.7079734011084,121.36859523693,119.788686545134,-164.410289881835,167.343288794144,127.218243403216,79.0931075162674,68.5412078944943,55.4918776981146,60.9703912429885
MOD03.A2022204.0120.061.2022204070252.hdf,2022-07-23 01:20,61,120180,D,166.770599814865,61.4715234249906,39.5320676862593,126.312841729922,126.617512141839,166.771931582323,154.379392787543,126.30706647646,61.4549255514954,55.7720756880386,39.4020302931038,43.1575287777777
MOD03.A2022204.0125.061.2022204070251.hdf,2022-07-23 01:25,61,120180,D,153.923303543549,43.5647031652174,22.2974381312054,124.114828300527,126.035345586464,153.926939941876,146.997063999323,124.091557549531,43.5865016581074,39.6005795067887,22.2293232822608,25.3232668381186
MOD03.A2022204.0130.061.2022204070247.hdf,2022-07-23 01:30,61,120180,D,146.689973963597,25.6234225572087,4.62224175001742,121.091816772017,123.959104329258,146.695332361321,142.002051795468,121.071688992832,25.6537220082365,22.3686411541165,4.59774103486597,7.52538058301233
MOD03.A2022204.0135.061.2022204070252.hdf,2022-07-23 01:35,61,120180,D,141.857499822415,7.69722368740293,-13.244501380434,117.116353553808,121.008474597596,141.892529856927,138.29939149666,117.109409004895,7.72825972001244,4.68937622057498,-13.2835730477085,-10.1790845023048
MOD03.A2022204.0140.061.2022204070158.hdf,2022-07-23 01:40,61,120180,D,138.30754694182,-10.1056266099306,-31.2471169350944,111.581586069442,117.1001429919,138.523670461091,135.602860396872,111.573584790003,-10.0825025691128,-13.192411132607,-31.4232070167014,-27.7756619307561
MOD03.A2022204.0145.061.2022204070159.hdf,2022-07-23 01:45,61,120180,D,135.63134592337,-27.7024279326393,-49.119215984904,103.009702715,111.601876667205,136.030216735972,133.871010114643,102.919448970954,-27.6873951149302,-31.1893435067282,-49.4157395525078,-44.6465259225077
MOD03.A2022204.0150.061.2022204070241.hdf,2022-07-23 01:50,61,120180,B,134.196471612688,-44.6023131431618,-66.9545731449144,86.8244062994699,103.053709097312,134.499804464207,134.186471182906,86.5494722316202,-44.5925642430485,-49.0401440119825,-67.276387793338,-59.9476596851277
MOD03.A2022204.0155.061.2022204092945.hdf,2022-07-23 01:55,61,120180,N,152.689073865262,-59.9963946174933,-84.8000205647286,49.9685798874662,86.9237223007343,135.127488252503,154.501554351437,49.7149376906146,-59.99103111736,-66.7735952209274,-84.5594669059529,-70.036144131812
MOD03.A2022204.0200.061.2022204093316.hdf,2022-07-23 02:00,61,120180,N,180,-67.1830383139007,-89.9863458476187,-180,50.1936395029955,155.680102648908,-69.7550731211429,-0.380307955668591,-70.3489822210848,-83.8918847324128,-76.6493099362205,-66.8999145391498
MOD03.A2022204.0205.061.2022204092804.hdf,2022-07-23 02:05,61,120180,N,-0.723673274699665,-53.9689015877758,-77.4044435522824,-70.3137921406476,-0.721735350432607,-71.5257600996979,-65.5731522742793,-26.3115875475954,-67.2270682033711,-77.1146964536533,-59.0514146176174,-53.7425172202211
MOD03.A2022204.0210.061.2022204092552.hdf,2022-07-23 02:10,61,120180,N,-26.9262259975507,-37.7662033192036,-59.5585470874687,-66.4484285504223,-26.9249575632391,-65.9821828995986,-66.4571112509615,-38.5215281367308,-54.0377029441901,-59.5437244397793,-41.3170411644539,-37.6231041636172
MOD03.A2022204.0215.061.2022204092540.hdf,2022-07-23 02:15,61,120180,N,-39.0359089168923,-20.565554304677,-41.7215017001005,-68.5660168397402,-39.0331181673185,-66.5443453885544,-68.5894918269387,-45.6723521267004,-37.8393339535144,-41.7383191460451,-23.536272880736,-20.4811677058762
MOD03.A2022204.0220.061.2022204092538.hdf,2022-07-23 02:20,61,120180,N,-46.0698633473165,-2.90945272159171,-23.8235323526994,-71.621101379212,-46.0641405293344,-68.6578978362982,-71.6386019255135,-50.6139422337059,-20.638757679773,-23.8450958784607,-5.76940353260035,-2.87608994863033
MOD03.A2022204.0225.061.2022204092533.hdf,2022-07-23 02:25,61,120180,N,-50.8252846762598,14.9556652927327,-5.9227345902958,-75.6212400820035,-50.8192173551344,-71.612994575503,-75.6413806614495,-54.3276683461327,-2.98300259924018,-5.94063895255246,11.9513655645935,15.0158258741915
MOD03.A2022204.0230.061.2022204092539.hdf,2022-07-23 02:30,61,120181,N,-54.3736517318483,32.9828669843583,11.8821911295682,-81.2657326423161,-54.2395611835217,-75.6094328252502,-81.3594244275043,-57.108848101397,14.894009239725,11.8661175017246,29.5476321253341,33.1710528789773
MOD03.A2022204.0235.061.2022204092543.hdf,2022-07-23 02:35,61,120181,N,-57.0778757280983,50.9057620434547,29.4993939976732,-90.192443246477,-56.7604353111185,-81.244720932845,-90.4156362688222,-58.8831195387637,32.9209580099427,29.4869683762147,46.4117917417259,51.2090332130326
MOD03.A2022204.0240.061.2022204092556.hdf,2022-07-23 02:40,61,120181,B,-58.4220324578122,68.8178081703823,46.4146079876498,-107.663439229258,-58.2858758716827,-90.1479107507678,-108.054822185019,-58.4258275125398,50.8274450359259,46.4077478071089,61.5826570141039,69.136077037911
MOD03.A2022204.0245.061.2022204092744.hdf,2022-07-23 02:45,61,120181,D,-29.8023888431887,86.7466155742003,61.6886065997396,-148.232703439843,-57.4227803108034,-107.567432196023,-148.387356754374,-26.1073480242438,68.6337400933653,61.6869800207175,70.7751703654232,86.2536944348498
MOD03.A2022204.0250.061.2022204093207.hdf,2022-07-23 02:50,61,120181,D,180,89.9877490589489,66.2238171813226,-180,-26.8528673578617,-148.0063502794,162.504253270407,100.072301488582,85.6130615076887,71.0870323542397,65.9067306809386,74.7178970918215
MOD03.A2022204.0255.061.2022204092733.hdf,2022-07-23 02:55,61,120181,D,161.992542233336,75.3719887975358,52.2364150049172,99.6953957487223,98.5469567496359,161.996420137523,138.886201461236,102.479038961996,75.1865453979347,66.2694491667289,52.0429607741773,56.9757157560594
MOD03.A2022204.0300.061.2022204092647.hdf,2022-07-23 03:00,61,120181,D,138.331543214916,57.4512103936535,35.7250626130296,101.208357559358,102.02795649772,138.333592079597,127.682879776926,101.192265039593,57.4552776412052,52.3027237807091,35.6106820747882,39.1548480845196
MOD03.A2022204.0305.061.2022204092642.hdf,2022-07-23 03:05,61,120181,D,127.257393872841,39.5402706507029,18.3592284175443,98.8043647811528,100.964288583564,127.262813366033,121.001334897947,98.7839781265672,39.5632006618777,35.7943128276842,18.302669457911,21.3244976782986
MOD03.A2022204.0310.061.2022204092635.hdf,2022-07-23 03:10,61,120181,D,120.730244910811,21.5948081818146,0.624695199680661,95.5708920842213,98.6448657042898,120.73805505344,116.356243386553,95.5542446650998,21.6260903548839,18.4300853115439,0.607928759116696,3.54884073800257
MOD03.A2022204.0315.061.2022204092636.hdf,2022-07-23 03:15,61,120181,D,116.250496586698,3.68815298099946,-17.2623406013424,91.324546614254,95.5029310348483,116.328712317452,112.908340049012,91.3173401993515,3.71865402136772,0.686337445121482,-17.3323473943777,-14.1400638067992
MOD03.A2022204.0320.061.2022204092632.hdf,2022-07-23 03:20,61,120181,D,112.921743261104,-14.0663285516792,-35.1731466738293,85.3283708094399,91.3307472601193,113.173243616987,110.413371441538,85.3200878698822,-14.0474954619513,-17.2102415865477,-35.3766575517046,-31.5508278597641
MOD03.A2022204.0325.061.2022204092633.hdf,2022-07-23 03:25,61,120181,D,110.448257532879,-31.4788815445124,-53.1160255842805,75.6037959202128,85.3542724730521,110.890830686283,108.958811153322,75.4815169976007,-31.4652301996891,-35.1121507456598,-53.437049495819,-48.2739519643267
MOD03.A2022204.0330.061.2022204092734.hdf,2022-07-23 03:30,61,120181,B,110.226747456326,-48.2427288470046,-70.9567110552905,56.3094100498086,75.6553104615407,109.594729510915,110.255790759867,55.9911389001368,-48.2342672583176,-53.0301733102317,-71.2525269484002,-62.9101835606174
MOD03.A2022204.0335.061.2022204093125.hdf,2022-07-23 03:35,61,120181,N,166.136418528126,-62.99573966823,-88.8019425687301,13.088705015431,56.4371835812738,111.366848387528,174.198881484866,13.0439561615203,-62.9892692237122,-70.7216306695678,-87.2090188971137,-70.6727058583815
MOD03.A2022204.0340.061.2022204093209.hdf,2022-07-23 03:40,61,120181,N,180,-64.7279747656846,-89.9878495469591,-180,13.3364069121252,167.569738927278,-92.333295190689,-32.9433410700052,-71.0008954758839,-86.6345053148393,-72.7361943798173,-64.4330415164062
MOD03.A2022204.0345.061.2022204092724.hdf,2022-07-23 03:45,61,120181,N,-33.4466878687695,-50.4807371885033,-73.4021507053871,-92.6443582173874,-33.4448968225417,-93.5236061608448,-90.3128753415745,-54.5044849473824,-64.7807208199503,-73.2193626173939,-55.0806382333084,-50.2751875958421
MOD03.A2022204.0350.061.2022204092538.hdf,2022-07-23 03:50,61,120181,N,-55.1053628278598,-33.9696474534777,-55.5573792331379,-91.5860088900818,-55.1042065281924,-90.6481869567507,-91.5981967161202,-65.1384885422737,-50.5516468612054,-55.5613876254637,-37.3311426025323,-33.8388636166795
MOD03.A2022204.0355.061.2022204110943.hdf,2022-07-23 03:55,61,120181,N,-65.6368774763675,-16.6353312217248,-37.7125134984525,-93.9384780174184,-65.6346498598109,-91.6979367033234,-93.9619032209506,-71.6532548885512,-34.0427241589537,-37.7338755756448,-19.5467967487049,-16.5637948716431
MOD03.A2022204.0400.061.2022204110946.hdf,2022-07-23 04:00,61,120181,N,-72.0117804988998,1.08388945250302,-19.8081564245762,-97.1396978605601,-72.0076396989694,-93.9633320768002,-97.1541370078006,-76.2622724179043,-16.7085162420347,-19.8311673806576,-1.78728978140218,1.1100299853271
MOD03.A2022204.0405.061.2022204110940.hdf,2022-07-23 04:05,61,120181,N,-76.4338336473978,18.9782613951793,-1.91372653074922,-101.421986601223,-76.4327336763634,-97.1307639323423,-101.459098133236,-79.7793158282027,1.01095309951853,-1.93212565360667,15.9145298623842,19.0627056307213
MOD03.A2022204.0410.061.2022204110941.hdf,2022-07-23 04:10,61,120182,N,-79.7685790493513,36.9201189797431,15.8493828640561,-107.522648912086,-79.6091936559038,-101.408701621945,-107.67933889455,-82.3254685352169,18.9171649958672,15.8339399276108,33.3240402506338,37.134234453893
MOD03.A2022204.0415.061.2022204110945.hdf,2022-07-23 04:15,61,120182,N,-82.2903078761359,54.9219447547233,33.2945838618368,-117.742199738421,-81.906878293754,-107.50026054386,-117.971104240649,-83.7991324379481,36.8565026155537,33.2851922165696,50.0494508347622,55.2484956375596
MOD03.A2022204.0420.061.2022204111002.hdf,2022-07-23 04:20,61,120182,B,-82.1849041560406,72.8420579077703,50.066511595607,-138.746886245887,-83.1504933429046,-117.701029746343,-139.19121791918,-82.1386260531209,54.8370232564734,50.0531252553334,64.4600113462804,73.1333314398255
MOD03.A2022204.0425.061.2022204111255.hdf,2022-07-23 04:25,61,120182,D,180,89.9858335594631,64.6159666468703,-180,-80.9417561899461,-138.632815774663,174.407390133192,22.846718672358,72.5989167811702,64.6142185189984,71.0339042774255,87.21672119993
MOD03.A2022204.0430.061.2022204111300.hdf,2022-07-23 04:30,61,120182,D,174.574542281253,89.2761043363125,63.5090078187854,12.3506154654873,10.4508050635385,174.576310178496,130.585146670459,76.6985357135047,87.0434830560474,71.3644442819633,63.2260608192986,70.7518434074891
MOD03.A2022204.0435.061.2022204111036.hdf,2022-07-23 04:35,61,120182,D,130.025019295855,71.3477310262746,48.6608271163847,76.4670496364467,75.5915171047485,130.026737250532,111.009997767369,77.6002193159434,71.2341101711159,63.5622260923482,48.4786035328439,52.9791365543758
MOD03.A2022204.0440.061.2022204111041.hdf,2022-07-23 04:40,61,120182,D,110.446060433309,53.4332723231919,31.8958241516742,76.0895805127126,77.3225036127384,110.451837531318,101.183710188333,76.0650097433922,53.4502435653273,48.7281862535435,31.7831359073027,35.1488758463351
MOD03.A2022204.0445.061.2022204111043.hdf,2022-07-23 04:45,61,120182,D,100.731466208587,35.510094251775,14.4004797307724,73.4144967185351,75.7811558757015,100.743276830103,95.0429765842779,73.3919472118394,35.5395979992259,31.9643975502983,14.3680637711699,17.3290592516226
MOD03.A2022204.0450.061.2022204111030.hdf,2022-07-23 04:50,61,120182,D,94.8807735848841,17.572079413087,-3.38132059645532,70.0003876794775,73.2906434399169,94.88670872151,90.7740057899645,69.9875378310259,17.6036774553181,14.4721551847716,-3.39140656170743,-0.423687630818347
MOD03.A2022204.0455.061.2022204111041.hdf,2022-07-23 04:55,61,120182,D,90.7080889136616,-0.313464955244363,-21.2816806977184,65.4495143329947,69.9478535957401,90.8225033415808,87.5613605150381,65.4420628113273,-0.2848743530415,-3.3232063884246,-21.3822330304969,-18.0836135551373
MOD03.A2022204.0500.061.2022204111134.hdf,2022-07-23 05:00,61,120182,D,87.5797212123934,-18.0100813237873,-39.1841115119747,58.8696144270178,65.4636412837731,87.8699362178405,85.2619635098509,58.8471883273092,-17.9932635795312,-21.2284487230447,-39.4156256451809,-35.3717924104951
MOD03.A2022204.0505.061.2022204111120.hdf,2022-07-23 05:05,61,120182,D,85.299227425861,-35.3039544080184,-57.0255050926728,47.8319720830188,58.8993553853141,85.7831849575663,84.1696476862681,47.6678581175252,-35.2913378900354,-39.118525814224,-57.3589502666708,-51.7315875351103
MOD03.A2022204.0510.061.2022204111322.hdf,2022-07-23 05:10,61,120182,B,87.0256705528112,-51.717367881798,-74.9567043592089,24.5187417158198,47.8907295784965,84.8444714428606,87.1392170577169,24.1726417893695,-51.7100715465486,-56.9252073046586,-75.2054481173607,-65.5605055672204
MOD03.A2022204.0515.061.2022204111923.hdf,2022-07-23 05:15,61,120182,N,180,-65.690421347388,-89.9898080592379,-180,24.6796405034038,88.5718936239527,-145.885220936407,-23.8839480156932,-65.6845347486258,-74.6360758962362,-85.7527610860941,-70.4838723889705
MOD03.A2022204.0520.061.2022204111614.hdf,2022-07-23 05:20,61,120182,N,-23.8206914290653,-61.9082780903415,-87.2480780544772,-151.243711902999,-23.818816537602,-154.60755597087,-115.925517932127,-64.1381555669434,-70.8368482497434,-85.8685997463814,-68.7950827997149,-61.6255534184982
MOD03.A2022204.0525.061.2022204111158.hdf,2022-07-23 05:25,61,120182,N,-64.7223216924731,-46.89546048083,-69.4027650803585,-116.126584249639,-64.7206962658199,-116.778074224112,-115.181832765426,-82.1881399209713,-61.9676178639046,-69.2904313302748,-51.1077473416294,-46.7084599530994
MOD03.A2022204.0530.061.2022204111032.hdf,2022-07-23 05:30,61,120182,N,-82.7727435744572,-30.1310748042951,-51.5631002568106,-116.756307221294,-82.7714278962179,-115.439855949769,-116.773245839242,-91.5604110091808,-46.9673529576864,-51.5765543996061,-33.3475070459637,-30.0178679785389
MOD03.A2022204.0535.061.2022204110947.hdf,2022-07-23 05:35,61,120182,N,-92.0170617459539,-12.6843790060637,-33.7039105899169,-119.298171212109,-92.0133337133671,-116.842491362342,-119.321025887629,-97.5175116460654,-30.2044369758553,-33.7249753321852,-15.5622817767884,-12.6258058625799
MOD03.A2022204.0540.061.2022204110950.hdf,2022-07-23 05:40,61,120182,N,-97.831636578398,5.08610280954249,-15.7932734878963,-122.707118475577,-97.8264196810856,-119.308783076698,-122.716778388682,-101.826534911261,-12.757925394171,-15.8131170996583,2.17866202465338,5.1065612772695
MOD03.A2022204.0545.061.2022204110946.hdf,2022-07-23 05:45,61,120183,N,-101.979245321312,22.9978310468396,2.08471787296961,-127.310101330187,-101.966039156592,-122.6969608918,-127.362625881043,-105.164181491654,5.01349042891387,2.0672867914972,19.8580946234242,23.1133673457443
MOD03.A2022204.0550.061.2022204110945.hdf,2022-07-23 05:50,61,120183,N,-105.14642510726,40.9397998419652,19.797098077929,-134.080621017125,-104.961366707654,-127.294153821688,-134.218248025662,-107.540451438963,22.936588030339,19.7800500092596,37.1474076312952,41.1785678987351
MOD03.A2022204.0555.061.2022204125921.hdf,2022-07-23 05:55,61,120183,N,-107.499188708189,58.8497080882909,37.1155789850404,-145.748186732835,-107.036426882551,-134.048103808463,-146.037482916786,-108.607399448613,40.8746188730258,37.1011086380762,53.4787748787427,59.1798163143398
MOD03.A2022204.0600.061.2022204125943.hdf,2022-07-23 06:00,61,120183,B,-104.922444480465,76.8632958656249,53.5142228536885,-171.357848501153,-107.838789978185,-145.688118315043,-171.777834056959,-104.760079025176,58.7475650981302,53.5086250241773,66.9642514486623,77.0934445712539
MOD03.A2022204.0605.061.2022204130353.hdf,2022-07-23 06:05,61,120183,D,180,89.9852947063717,67.1566712708358,-180,-103.425972194445,-171.20663413806,137.453321151655,35.9354848562233,76.5341011762642,67.155930991375,70.40166859098,84.2024326431727
MOD03.A2022204.0610.061.2022204130029.hdf,2022-07-23 06:10,61,120183,D,137.368101847892,85.2543573034795,60.4944975023441,33.2736459466438,30.199060165455,137.370106130417,99.9730823126533,52.6710227537184,84.4978132165991,70.7756149626153,60.2364087859068,66.7755246644783
MOD03.A2022204.0615.061.2022204130006.hdf,2022-07-23 06:15,61,120183,D,99.3831738349263,67.326597369113,44.9875512420629,52.523308869476,51.8209312343351,99.3847223247865,83.564274404513,52.6282540905554,67.2629720313673,60.5523626328417,44.8339421825119,48.9816362989586
MOD03.A2022204.0620.061.2022204130014.hdf,2022-07-23 06:20,61,120183,D,83.0600243651619,49.4192174023439,27.9981499195994,50.8001328259564,52.3366234340904,83.0686573441303,74.8972906150128,50.7759821806297,49.437744001805,45.0558820247671,27.911718816684,31.1494640147807
MOD03.A2022204.0625.061.2022204130005.hdf,2022-07-23 06:25,61,120183,D,74.5404328775086,31.4884141439285,10.4302225227639,48.003575569132,50.5735024057373,74.5449935077206,69.3011046541591,47.9808113947986,31.5161901695974,28.068045781046,10.3948858638996,13.3387481880857
MOD03.A2022204.0630.061.2022204130003.hdf,2022-07-23 06:30,61,120183,D,69.1098440200925,13.5521899922182,-7.39029602079615,44.3768091464375,47.8971258139115,69.1160319667472,65.2377373387142,44.369002019221,13.5836839944036,10.5022631109962,-7.39462354980875,-4.38342942674307
MOD03.A2022204.0635.061.2022204130002.hdf,2022-07-23 06:35,61,120183,D,65.2105883606491,-4.30408962256246,-25.2988004093032,39.4782379810392,44.3392256618965,65.3626633728094,62.2505603900885,39.4705461899728,-4.27744072361101,-7.33504392464333,-25.4299074780094,-22.0063067513101
MOD03.A2022204.0640.061.2022204130006.hdf,2022-07-23 06:40,61,120183,D,62.2735714443105,-21.9327528710972,-43.1905140697695,32.2046646627778,39.4943599150091,62.6039797827402,60.1599887820331,32.1568078013803,-21.916693717222,-25.2444819682779,-43.4491921435481,-39.1472225390935
MOD03.A2022204.0645.061.2022204130010.hdf,2022-07-23 06:45,61,120183,D,60.1998507334844,-39.0877346281395,-61.0247122804363,19.444692279345,32.23922843299,60.7327884377273,59.5241907344714,19.2374933996304,-39.0762116608591,-43.1197136554478,-61.3614163549331,-55.1556067024131
MOD03.A2022204.0650.061.2022204130213.hdf,2022-07-23 06:50,61,120183,B,65.2401954903451,-55.1626976938747,-78.8693312857823,-8.58430351364134,19.5167331091697,60.2490335478709,65.5557307634212,-8.92433476453789,-55.1566395941293,-60.9007493266357,-79.0265067937259,-67.7516574045289
MOD03.A2022204.0655.061.2022204130938.hdf,2022-07-23 06:55,61,120183,N,180,-67.9346979454877,-89.9885775485398,-180,-8.38816084037934,67.3230240976157,-151.992882210328,-60.132221481565,-67.9305196817178,-78.4179314134276,-82.2529929015464,-69.4997610855495
MOD03.A2022204.0700.061.2022204130408.hdf,2022-07-23 07:00,61,120183,N,-60.2996758508463,-58.8204844728018,-83.2476477112815,-153.660038286062,-60.2976638742135,-155.850431659268,-140.047494657046,-94.2208896701018,-69.8717577563978,-82.6227031228412,-64.8396621217198,-58.5605589349495
MOD03.A2022204.0705.061.2022204130104.hdf,2022-07-23 07:05,61,120183,N,-94.8325397170251,-43.2295404731528,-65.4011453211628,-140.17868385809,-94.831072497767,-140.680576756866,-140.14248850748,-109.482510746863,-58.8841433038834,-65.3383954180007,-47.1299807993298,-43.0607429342309
MOD03.A2022204.0710.061.2022204130004.hdf,2022-07-23 07:10,61,120183,N,-110.043200040755,-26.2605117668402,-47.5658420181635,-141.971982186623,-110.041232915993,-140.342190381988,-141.992283118586,-117.824788542629,-43.3021608912725,-47.582102127138,-29.3590648834036,-26.1608777528241
MOD03.A2022204.0715.061.2022204125948.hdf,2022-07-23 07:15,61,120183,N,-118.250809666474,-8.71867439841957,-29.6891045403214,-144.700421461223,-118.246690864369,-142.036879928439,-144.721875619947,-123.316426822497,-26.3338315705847,-29.710473684498,-11.5753534801232,-8.67005854540131
MOD03.A2022204.0720.061.2022204125957.hdf,2022-07-23 07:20,61,120183,N,-123.596370058657,9.09708663420983,-11.7763108872637,-148.333991206207,-123.590899678808,-144.697153194513,-148.339970184378,-127.370433192469,-8.79205808775989,-11.7948257855144,6.15113877152361,9.12070476949858
MOD03.A2022204.0725.061.2022204125957.hdf,2022-07-23 07:25,61,120184,N,-127.482244369005,27.0256786488461,6.07898622050537,-153.304511377366,-127.411120247187,-148.322592042926,-153.372469192641,-130.465641456683,9.03096378560115,6.06212015564975,23.7847502652872,27.1704039063995
MOD03.A2022204.0730.061.2022204125919.hdf,2022-07-23 07:30,61,120184,N,-130.440569944708,44.9635640792155,23.7282137956602,-160.826871162981,-130.186317794706,-153.287484360357,-160.991892498053,-132.594762387907,26.9660499351742,23.7144500097169,40.9280312932629,45.2310699595829
MOD03.A2022204.0735.061.2022204125933.hdf,2022-07-23 07:35,61,120184,N,-132.553519726643,62.8708736318472,40.9071739449125,-174.429361616925,-132.120797882427,-160.791488503534,-174.757792479534,-133.28395784768,44.8920523493601,40.8980200607623,56.8785722395243,63.2071171024866
MOD03.A2022204.0740.061.2022204125956.hdf,2022-07-23 07:40,61,120184,B,-125.730770216796,80.7989123928553,56.9376512328822,154.617267648234,-132.394072797623,-174.354202342086,154.24777421229,-125.26347779092,62.7440556478545,56.931864312698,68.9538463444372,80.9164171558253
MOD03.A2022204.0745.061.2022204130356.hdf,2022-07-23 07:45,61,120184,D,180,89.9874714107181,69.1974814851883,-180,-123.723673012523,154.804023593025,101.628414137238,21.0443272655042,80.323872954112,69.1967710298058,69.0178185556367,80.4251334615492
MOD03.A2022204.0750.061.2022204130010.hdf,2022-07-23 07:50,61,120184,D,101.323237187522,81.2307048507001,57.2452014605128,20.0430369343507,18.1153259239577,101.325286043337,70.3920014565069,28.2637864039781,80.8404614406477,69.3975919961261,57.0195236204805,62.7889182077827
MOD03.A2022204.0755.061.2022204152240.hdf,2022-07-23 07:55,61,120184,D,69.8206909723075,63.3049577064767,41.2517868066178,27.5828811620858,27.5927222635086,69.8220858052304,56.4847653065366,27.5819775270225,63.2758872268072,57.3071424009822,41.1151659885353,44.9821195870598
