# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2022-07-24
# NFiles = 119, max geo IngestTime = 2022-07-24 15:27:38.515844
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2022205.0300.061.2022205090929.hdf,2022-07-24 03:00,61,120195,N,-52.7283116127975,-14.2980159498346,-35.3388964622632,-80.4069164833647,-52.7270891609993,-78.0384250549673,-80.4301249581979,-58.4305036508746,-31.7729166756382,-35.3599077644815,-17.1876996964452,-14.2334463352965
MOD03.A2022205.0305.061.2022205090937.hdf,2022-07-24 03:05,61,120195,N,-58.7652675872581,3.54028998438258,-17.4311948977829,-83.7480337702644,-58.7598903256891,-80.4265465149121,-83.7597542961055,-62.8795313144707,-14.3715032390875,-17.4531538703141,0.648526811880308,3.56252156880847
MOD03.A2022205.0310.061.2022205090936.hdf,2022-07-24 03:10,61,120196,N,-63.0396530196884,21.4460614936796,0.5410091802302,-88.2228001993595,-63.0168947305269,-83.7381676537637,-88.2688375797806,-66.2700453237864,3.4691387652365,0.52280254141267,18.335690423372,21.5490741294202
MOD03.A2022205.0315.061.2022205090930.hdf,2022-07-24 03:15,61,120196,N,-66.2512163502012,39.3876476060042,18.2728582128998,-94.7292794076374,-66.0570885919151,-88.2082246882747,-94.8664891489785,-68.6827800039614,21.3863060142411,18.2579556403375,35.6728395999923,39.6188388677606
MOD03.A2022205.0320.061.2022205090944.hdf,2022-07-24 03:20,61,120196,N,-68.6443925549723,57.2961585968127,35.6394950504753,-105.756616648882,-68.2547835904329,-94.7024466807002,-106.037841176568,-69.9553003759931,39.3215345395484,35.6293412813136,52.1296742485281,57.6279379844808
MOD03.A2022205.0325.061.2022205090915.hdf,2022-07-24 03:25,61,120196,B,-67.2542770976224,75.218993025624,52.1593178667234,-129.333576762851,-69.2417721238418,-105.702348881148,-129.743610355601,-67.1516866850817,57.2018500017452,52.1542361371548,65.9919522146349,75.4759763482707
MOD03.A2022205.0330.061.2022205091320.hdf,2022-07-24 03:30,61,120196,D,180,89.9866150555543,66.1580958809628,-180,-65.887142201767,-129.193288611531,-179.00501905954,65.4893426134648,74.9295225189503,66.157350800018,70.7482703128249,85.6238454419615
MOD03.A2022205.0335.061.2022205091028.hdf,2022-07-24 03:35,61,120196,D,-178.994826713619,86.8992173767428,61.7756151594139,60.9029082123134,57.3413701041376,-178.992894602431,140.863816424259,91.0891500513503,85.8101043394456,71.1237034901571,61.4946640067509,68.4037144323465
MOD03.A2022205.0340.061.2022205090945.hdf,2022-07-24 03:40,61,120196,D,140.245194723141,68.9716459778246,46.4967817987163,90.8992686738673,90.1960820130345,140.254044080052,123.228831860798,91.4064574667542,68.8948231572693,61.8299747319962,46.3431180011955,50.6152749224301
MOD03.A2022205.0345.061.2022205090945.hdf,2022-07-24 03:45,61,120196,D,122.744811790963,51.0613169070954,29.5865876035274,89.7181001261581,91.1630870443695,122.747813108761,114.15400792633,89.6999966800038,51.0757964357136,46.5640693301965,29.4958273407479,32.7852939211792
MOD03.A2022205.0350.061.2022205090940.hdf,2022-07-24 03:50,61,120196,D,113.787054302207,33.1306582462619,12.0579053259791,86.9202446252022,89.4061100923531,113.78933727792,108.365428726751,86.8977803444088,33.1542597524561,29.6575924883582,12.0157743225424,14.9764470338536
MOD03.A2022205.0355.061.2022205103734.hdf,2022-07-24 03:55,61,120196,D,108.145242372,15.1946344321674,-5.75151146540028,83.3847406008538,86.8098490672325,108.148073514501,104.177477080519,83.3745949098308,15.2274082812364,12.1294689069724,-5.75637948405885,-2.76854676631753
MOD03.A2022205.0400.061.2022205103743.hdf,2022-07-24 04:00,61,120196,D,104.146088043061,-2.6749228047636,-23.746580340662,78.606079625161,83.3386980208797,104.289501773522,101.100076235039,78.5985074763444,-2.64712061072957,-5.69580931479489,-23.8664166311741,-20.4939731041558
MOD03.A2022205.0405.061.2022205103740.hdf,2022-07-24 04:05,61,120196,D,101.121396686512,-20.4204302119675,-41.6436413195702,71.6158497129545,78.621496193974,101.436685466791,98.9266237318956,71.5777403637583,-20.4040749895032,-23.6928548058205,-41.8921549537456,-37.6959688282462
MOD03.A2022205.0410.061.2022205103750.hdf,2022-07-24 04:10,61,120196,D,98.9657274971897,-37.6329863882427,-59.4809997019306,59.5678358961982,71.6483285711082,99.4801613745167,98.0992089055514,59.3777004032496,-37.6210801764325,-41.5752312357884,-59.8179146036068,-53.8510162566716
MOD03.A2022205.0415.061.2022205103930.hdf,2022-07-24 04:15,61,120196,B,102.446061998692,-53.8494068410263,-77.325834575424,33.5393632668197,59.6342437166596,98.7944468788375,102.657827822956,33.1934315397065,-53.8429336122893,-59.3675508846388,-77.5260026018434,-66.9449762721306
MOD03.A2022205.0420.061.2022205104409.hdf,2022-07-24 04:20,61,120196,N,180,-67.1060649890749,-89.9881807666243,-180,33.7235178323802,104.249012730092,-118.286590855821,-16.9415370637636,-67.1011176384076,-76.9370180264549,-83.7549749882875,-69.994996368178
MOD03.A2022205.0425.061.2022205104017.hdf,2022-07-24 04:25,61,120196,N,-17.0141050562095,-60.1062342707039,-84.8787783146788,-120.79175117055,-17.0121263969596,-123.608713108045,-101.612709697884,-53.5271036822505,-70.3582356595558,-84.0519054890295,-66.4548845204664,-59.8374824226878
MOD03.A2022205.0430.061.2022205103745.hdf,2022-07-24 04:30,61,120196,N,-54.133464268492,-44.7371765536423,-67.0325226313387,-101.773491064343,-54.1319343057389,-102.331676860988,-101.40877544929,-69.8480512977686,-60.1692362788968,-66.9514505417526,-48.7525725186081,-44.557312507443
MOD03.A2022205.0435.061.2022205103645.hdf,2022-07-24 04:35,61,120196,N,-70.4293318089999,-27.8422104044388,-49.1963845881154,-103.136716236816,-70.428318771659,-101.62893235117,-103.155903646482,-78.5945744199387,-44.8090470683377,-49.2127542667254,-30.9850785410247,-27.7405485423157
MOD03.A2022205.0440.061.2022205103648.hdf,2022-07-24 04:40,61,120196,N,-79.0210444687047,-10.338172741428,-31.3269297582248,-105.791670019614,-79.0170753579565,-103.21330637751,-105.813815531952,-84.255163056903,-27.9158587017944,-31.3483610754165,-13.2018570158346,-10.2856697926488
MOD03.A2022205.0445.061.2022205103638.hdf,2022-07-24 04:45,61,120196,N,-84.5462832656944,7.45917253705389,-13.4155710440579,-109.329690460368,-84.5409117056752,-105.792747424514,-109.336178668118,-88.4055095958008,-10.4116010829678,-13.4347002078764,4.52430333199062,7.47577401174393
MOD03.A2022205.0450.061.2022205103640.hdf,2022-07-24 04:50,61,120197,N,-88.5377806111532,25.4694857543791,4.44872916437567,-114.17244621692,-88.4770964374803,-109.320659483824,-114.233573947657,-91.604960014917,7.39228369807972,4.43145876287304,22.2692568095248,25.6039939181379
MOD03.A2022205.0455.061.2022205103729.hdf,2022-07-24 04:55,61,120197,N,-91.5813851890448,43.4082976258933,22.2109536355008,-121.376361399403,-91.3529038964414,-114.156073491155,-121.540975848301,-93.8260587742091,25.4093152526839,22.1967758441593,39.4710266605098,43.6652663839566
MOD03.A2022205.0500.061.2022205103749.hdf,2022-07-24 05:00,61,120197,N,-93.7857683209711,61.314688284534,39.4490743666246,-134.185146779537,-93.33038243151,-121.342550581182,-134.48587617225,-94.6522923039305,43.338916311623,39.4393286520728,55.5844476778802,61.6517109394129
MOD03.A2022205.0505.061.2022205103809.hdf,2022-07-24 05:05,61,120197,B,-89.1696398171767,79.2417810623386,55.6289615117684,-162.859275588896,-93.8918797434668,-134.117630917839,-163.270491790731,-88.7987883094,61.199597717128,55.6246395917808,68.2293333636913,79.4173933382657
MOD03.A2022205.0510.061.2022205104316.hdf,2022-07-24 05:10,61,120197,D,180,89.9865124464174,68.4646891425861,-180,-87.2531417303634,-162.685395444015,144.608481425408,56.8168305354487,78.8362911513278,68.4618172563096,69.6792443481883,81.998536528474
MOD03.A2022205.0515.061.2022205103837.hdf,2022-07-24 05:15,61,120197,D,144.402071040132,82.8761583407402,58.598470599891,55.4180298258796,53.1016208737786,144.404122214564,110.904681720954,66.7970470316401,82.3775460728293,70.0453949971885,58.3563390090061,64.4201208967179
MOD03.A2022205.0520.061.2022205103843.hdf,2022-07-24 05:20,61,120197,D,110.310212822837,64.9496131839916,42.7979240407272,66.3558351825631,66.0718237912366,110.313758957707,96.0374043444802,66.3586973911822,64.9086497782307,58.6597670439569,42.6452870578576,46.6181357014568
MOD03.A2022205.0525.061.2022205103747.hdf,2022-07-24 05:25,61,120197,D,95.5245132761371,47.0440595200194,25.6899216536312,64.3716565731131,66.0780226581645,95.5296876543829,87.9116581990223,64.3522387116725,47.0660204344879,42.8649750782822,25.6181565118105,28.7829748895081
MOD03.A2022205.0530.061.2022205103750.hdf,2022-07-24 05:30,61,120197,D,87.6044560789063,29.1085888061397,8.07669236318436,61.4859186613629,64.1756682679964,87.6096608988153,82.6049667776371,61.4640867309265,29.1372981200628,25.7609139186359,8.04553203459579,10.9795660980093
MOD03.A2022205.0535.061.2022205103735.hdf,2022-07-24 05:35,61,120197,D,82.4311354057847,11.1755652502143,-9.76424237932493,57.7248930240881,61.3898553415869,82.4374650318718,78.6817928976147,57.7181692790362,11.2069400039139,8.14831455626333,-9.77764638358608,-6.73384544021727
MOD03.A2022205.0540.061.2022205103734.hdf,2022-07-24 05:40,61,120197,D,78.6784198797266,-6.66001020316978,-27.6755285610136,52.5961707125524,57.69573648493,78.8546807295543,75.8277638784007,52.5883357365536,-6.63482356835456,-9.71019689646951,-27.8247464859018,-24.3175298670927
MOD03.A2022205.0545.061.2022205103746.hdf,2022-07-24 05:45,61,120197,D,75.8555157529941,-24.2448364024532,-45.6477828735593,44.800803957082,52.6160855114134,76.2164010504537,73.8658958763731,44.7392324606998,-24.2293600842957,-27.6205691534359,-45.9239904830436,-41.4422084066235
MOD03.A2022205.0550.061.2022205103753.hdf,2022-07-24 05:50,61,120197,D,73.9061134938403,-41.3874024868731,-63.4809890272216,30.7674591454486,44.839233978417,74.4731029688833,73.5857573908233,30.5321088375905,-41.3766181124988,-45.573773014066,-63.8143420199743,-57.1883543785909
MOD03.A2022205.0555.061.2022205124824.hdf,2022-07-24 05:55,61,120197,B,82.4389403613236,-57.2112261985512,-81.3258298560418,-0.740861401209954,30.8486090505627,74.3310142190072,83.0449155031871,-1.04862416926168,-57.2060002534997,-63.3375974395386,-81.3871096035523,-68.8707848126911
